movieId,title,year,genres,rating_count,avg_rating
88934,"Lovely, Still (2008)",2008.0,Drama|Romance,12,3.875
168792,The Great Gilly Hopkins (2016),2016.0,Children|Comedy|Drama,17,3.823529411764706
173283,Red Nose Day Actually (2017),2017.0,Comedy|Romance,28,3.0535714285714284
166673,Celal ile Ceren (2013),2013.0,Comedy|Romance,2,2.75
124621,Shaolin Mantis (1978),1978.0,Action,4,2.875
190257,Genre (1996),1996.0,Animation,11,3.3636363636363638
50356,The Little World of Don Camillo (1952),1952.0,Comedy,48,3.6354166666666665
86864,Mothra (Mosura) (1961),1961.0,Adventure|Fantasy|Sci-Fi,46,3.152173913043478
204038,All For The Best (1997),1997.0,Comedy|Drama,1,4.5
196105,Wolfgang A. Mozart (1994),1994.0,(no genres listed),1,4.0
107972,"Gilded Lily, The (1935)",1935.0,Comedy|Romance,3,3.1666666666666665
172629,Picnic (1996),1996.0,Drama|Fantasy,6,3.25
82770,Nights and Weekends (2008),2008.0,Drama,18,3.2222222222222223
91601,Outside Satan (Hors Satan) (2011),2011.0,Drama,10,2.95
71164,Welcome Mr. Marshall (Bienvenido Mister Marshall) (1953),1953.0,Comedy,14,3.9285714285714284
68576,"Man from Monterey, The (1933)",1933.0,Western,3,2.0
132592,GMO OMG (2013),2013.0,Children|Documentary,11,2.6818181818181817
147114,BMF: The Rise and Fall of a Hip-Hop Drug Empire (2012),2012.0,(no genres listed),1,3.5
189887,Josef Fritzl: The Story of a Monster (2010),2010.0,Crime|Documentary|Drama,5,2.7
87527,Score: A Hockey Musical (2010),2010.0,Comedy|Musical,10,2.65
105047,Shakma (1990),1990.0,Horror,7,1.7142857142857142
128143,When Good Ghouls Go Bad (2001),2001.0,Children|Comedy|Fantasy,2,2.5
122272,The Last Wagon (1956),1956.0,Action|Adventure|Drama|Western,8,2.75
89104,Puzzlehead (2005),2005.0,Drama|Sci-Fi,7,3.357142857142857
85770,Formosa Betrayed (2009),2009.0,Thriller,5,3.5
153018,The Bed You Sleep In (1993),1993.0,Drama,5,3.7
180289,Burnt by the Sun 2: Citadel (2011),2011.0,Drama|War,8,1.8125
116789,Hennessy (1975),1975.0,Action|Drama|Thriller,5,2.6
159205,I Touched All Your Stuff (2014),2014.0,Documentary,2,3.75
183561,The Good Witch's Wonder (2014),2014.0,Children|Drama|Fantasy,3,4.333333333333333
175969,Leslie Caron: The Reluctant Star (2016),2016.0,Documentary,1,3.0
82390,Different from the Others (Anders als die Andern) (1919),1919.0,Drama,9,3.3333333333333335
150570,"Decent One, The (Der Anständige) (2014)",2014.0,Documentary,8,2.9375
79136,Thirst (2008),2008.0,Drama,11,3.3636363636363638
106066,Freaky Deaky (2012),2012.0,Comedy|Crime,7,2.2857142857142856
131132,Kleines Arschloch - Der Film (1997),1997.0,Animation|Comedy,13,3.1153846153846154
157342,Embers (2015),2015.0,Sci-Fi,26,3.3653846153846154
157172,Wizards of the Lost Kingdom II (1989),1989.0,Action|Fantasy,7,2.0
102131,Valentino (1977),1977.0,Drama,5,3.6
107236,Those Daring Young Men in Their Jaunty Jalopies (1969),1969.0,Adventure|Comedy|Crime|Romance,7,3.0
101579,Ocean Heaven (2010) ,2010.0,Drama,12,3.9166666666666665
172279,Meet The Santas (2005),2005.0,Children|Comedy|Fantasy,3,3.5
27235,"Shrink Is In, The (2001)",2001.0,Comedy|Romance,5,4.2
26689,Havana (1990),1990.0,Drama,37,2.8378378378378377
160678,The Phenom (2016),2016.0,Drama,20,3.0
195667,Elementary My Dear Watson: The Man Behind Sherlock Holmes (2009),2009.0,(no genres listed),1,4.0
202145,Little Women (2018),2018.0,Drama,4,1.5
196939,The Human Part (2018),2018.0,Comedy|Drama,3,3.3333333333333335
190447,Nodame Cantabile: The Movie I (2009),2009.0,Drama|Romance,4,4.125
149328,Dreamkeeper (2003),2003.0,Children|Drama,4,4.25
156940,Girl on the Edge (2015),2015.0,Children|Drama,4,2.75
169622,"Myq Kaplan: Small, Dork and Handsome (2014)",2014.0,Comedy,3,3.1666666666666665
191203,Ô Jerusalem (2006),2006.0,Drama,4,2.5
59074,"Thief Who Came to Dinner, The (1973)",1973.0,Comedy|Romance,3,3.5
127705,"Death is Nimble, Death is Quick (1966)",1966.0,Action|Adventure,1,3.0
162052,The Marriage-Go-Round (1961),1961.0,Comedy,1,3.0
176981,Morel's Invention (1974),1974.0,Mystery|Sci-Fi,4,2.75
152177,Blood Widow (2014),2014.0,Horror,5,3.2
157150,Mock Up on Mu (2008),2008.0,Comedy|Sci-Fi,6,2.75
133773,Beautiful and Twisted (2015),2015.0,Crime|Drama|Thriller,5,2.4
136423,Confessions of a Police Captain (1971),1971.0,Crime|Drama,8,3.5625
131974,Welcome to 18 (1986),1986.0,Comedy|Drama,1,3.0
195837,Wishing Well (2018),2018.0,(no genres listed),4,1.375
188549,Horror Stories 3 (2016),2016.0,Horror|Thriller,1,4.0
150252,The Rambler (2013),2013.0,Comedy|Drama|Horror|Mystery,7,3.7142857142857144
186355,China Is Near (1967),1967.0,(no genres listed),2,3.25
172943,I Eat Your Skin (1971),1971.0,Horror,3,1.6666666666666667
184113,Christmas Tango (2011),2011.0,Drama,7,3.7857142857142856
84258,Up in Arms (1944),1944.0,Comedy|Musical,4,3.125
174745,Instant Death (2017),2017.0,Action|Crime,6,2.8333333333333335
59805,Antonio das Mortes (O Dragão da Maldade contra o Santo Guerreiro) (1969),1969.0,Drama|Western,11,3.227272727272727
139217,Misbegotten (1998),1998.0,Thriller,3,2.1666666666666665
179355,Anneliese: The Exorcist Tapes (2011),2011.0,Horror,3,2.3333333333333335
146206,Three Men in a Boat (1975),1975.0,Comedy|Drama,6,2.9166666666666665
140866,Scusate se esisto! (2014),2014.0,Comedy|Romance,4,3.625
163498,Polikushka (1922),1922.0,(no genres listed),2,3.5
126438,Two: The Story of Roman & Nyro,,Documentary|Drama,1,3.0
178535,September 11: The New Pearl Harbor (2013),2013.0,Documentary,3,4.333333333333333
197067,At First Light (2018),2018.0,Drama|Sci-Fi|Thriller,10,2.5
148361,Apocalipsis sobre el río amarillo (1960),1960.0,Drama,2,2.25
181459,Animals (2017),2017.0,Drama|Mystery|Thriller,3,2.5
139501,Carte Blanche (2015),2015.0,Drama,6,2.8333333333333335
174137,McDougal's Rest Farm (1947),1947.0,(no genres listed),1,4.5
78360,"Corridor, The (Koridorius) (1994)",1994.0,Drama,5,3.6
5138,State Property (2002),2002.0,Action|Crime|Drama,12,1.7916666666666667
143371,Messner (2012),2012.0,Adventure|Documentary,1,2.5
129407,Male Domination (2009),2009.0,Documentary,2,3.5
2251,"Cabinet of Dr. Ramirez, The (1991)",1991.0,Comedy,8,2.375
139026,Mirror Mirror (1990),1990.0,Horror,5,2.6
182815,Russell Howard: Recalibrate (2017),2017.0,Comedy,7,3.4285714285714284
94486,Ciao Bella (2007),2007.0,Comedy|Drama|Romance,5,1.8
186673,Adventures of Omanakuttan (2017),2017.0,Comedy|Thriller,1,3.5
164745,"Signed, Sealed, Delivered: One in a Million (2016)",2016.0,(no genres listed),1,4.0
179525,Gibby (2016),2016.0,Children,2,4.25
198895,Death Bell 2 (2010),2010.0,Horror,2,2.5
33579,China Strike Force (Leui ting jin ging) (2000),2000.0,Action,4,2.625
204138,Love on the Vines (2017),2017.0,Romance,2,3.5
154284,Putting Pants on Philip (1927),1927.0,Comedy,2,3.5
181387,Zwerbowana miłość (2010),2010.0,Action|Drama,1,2.5
133473,The Prince and the Pauper (2000),2000.0,(no genres listed),4,2.75
65633,Fuel (2008),2008.0,Documentary,5,3.1
157827,Agent Aika (1997),1997.0,Action|Adventure|Sci-Fi,3,2.0
140832,Witchville (2010),2010.0,Action|Fantasy|Sci-Fi|Thriller,4,1.0
187511,The Delinquent Season (2017),2017.0,Drama,6,3.3333333333333335
197905,John Lives Again (2017),2017.0,Comedy|Romance,1,1.0
89990,"Novena, The (La neuvaine) (2005)",2005.0,Drama,2,3.0
93669,La nación clandestina (1990),1990.0,Drama,2,4.0
97538,Tormento (1950),1950.0,Drama,2,3.0
103294,"Death of Maria Malibran, The (Der Tod der Maria Malibran) (1972)",1972.0,Comedy|Drama|Fantasy|Musical,2,1.75
104563,Too Hot to Handle (1938),1938.0,Adventure|Comedy|Romance,6,2.4166666666666665
114269,"Well Spent Life, A (1972)",1972.0,Documentary|Musical,5,3.4
117995,Murder Will Out (1952),1952.0,Mystery,2,3.25
123483,The Zero Hour (2010),2010.0,Action,1,3.0
125648,Horror of the Blood Monsters (1970),1970.0,Action|Comedy|Horror|Sci-Fi,3,2.0
129007,Organ (1996),1996.0,Action|Drama|Horror|Thriller,1,3.0
131162,Por un puñado de besos (2014),2014.0,Drama|Romance,3,2.1666666666666665
141632,Zurich (2015),2015.0,Drama,2,3.5
141888,Man Follows Birds (1975),1975.0,Drama,3,3.1666666666666665
144124,Chronicle of Poor Lovers (1954),1954.0,(no genres listed),1,3.0
144188,The Cost of Love (2011),2011.0,Comedy|Drama,2,1.5
153140,A Spring for the Thirsty (1964),1964.0,(no genres listed),2,3.5
153416,Days of Nietzche in Turin (2001),2001.0,(no genres listed),3,3.1666666666666665
156497,Trouble Makers (1949),1949.0,Comedy|Crime,1,3.0
159757,The Sky is Falling (1979),1979.0,Drama|Thriller,1,2.0
163262,The Falcon in San Francisco (1945),1945.0,Crime|Mystery,1,3.5
167338,La Santa Muerte (2007),2007.0,(no genres listed),1,1.0
168098,25 Fireman's Street (1973),1973.0,Drama|Romance,1,3.0
169082,The Clearstream Affair (2015),2015.0,Thriller,4,3.25
171403,Japon İşi (1987),1987.0,Comedy|Sci-Fi,3,2.6666666666666665
173239,Tender Son: The Frankenstein Project (2010),2010.0,Drama,1,2.5
203248,Like Grains of Sand (1995),1995.0,Drama,2,3.25
151517,Beauty and the Breast,,(no genres listed),1,5.0
157579,Burnout (1979),1979.0,Action|Drama,1,5.0
164119,The House That Vanished (1974),1974.0,Horror,1,5.0
187113,Troy the Odyssey (2017),2017.0,Action|Adventure,2,2.75
191927,Shadow of Fear (2004),2004.0,Thriller,1,5.0
201150,Dangerous Flowers (2006),2006.0,Action|Comedy|Drama|Thriller,1,5.0
187795,City Loop (2000),2000.0,Comedy|Romance,1,3.5
182525,Krishnanum Radhayum (2011),2011.0,(no genres listed),1,1.0
124535,The Last Flight (2009),2009.0,Adventure|Drama|Romance,3,3.0
128403,Speed Cross (1980),1980.0,Action,1,2.0
129689,Who Killed the Prosecutor and Why? (1972),1972.0,(no genres listed),1,3.0
167200,Perry Mason: The Case of the Avenging Ace (1988),1988.0,(no genres listed),1,3.5
65780,"Man, The (1972)",1972.0,Drama,3,3.1666666666666665
92025,My Man and I (1952),1952.0,Drama,2,2.75
153292,The Muse (2007),2007.0,Drama,2,2.25
206323,Dragon Ball Z: Broly – Second Coming (1994),1994.0,Action|Animation|Sci-Fi,2,2.25
207093,Walt Disney (2015),2015.0,Documentary,2,3.25
191421,Rosy (2018),2018.0,Comedy|Romance|Thriller,3,3.5
190223,The Family (2016),2016.0,Crime|Documentary|Drama,3,3.5
97117,"March of the Movies (Film Parade, The) (1933)",1933.0,Documentary,1,3.0
189507,Craters of the Moon (2014),2014.0,(no genres listed),1,3.5
203014,Man's First Friend,,Documentary,1,4.0
191197,A Beautiful Demon: Kazuo Koike on Lady Snowblood (2016),2016.0,Documentary,1,3.0
187679,The Village of Simpletons (1981),1981.0,Comedy,1,1.0
206698,Crown Vic (2019),2019.0,(no genres listed),2,2.0
4103,Empire of the Sun (1987),1987.0,Action|Adventure|Drama|War,3404,3.8181551116333723
5378,Star Wars: Episode II - Attack of the Clones (2002),2002.0,Action|Adventure|Sci-Fi|IMAX,21079,3.0537027373215047
42738,Underworld: Evolution (2006),2006.0,Action|Fantasy|Horror,3821,3.3260926459042137
48516,"Departed, The (2006)",2006.0,Crime|Drama|Thriller,25343,4.12123663338989
89745,"Avengers, The (2012)",2012.0,Action|Adventure|Sci-Fi|IMAX,17572,3.780246983837924
91529,"Dark Knight Rises, The (2012)",2012.0,Action|Adventure|Crime|IMAX,19912,3.9713489353153877
288,Natural Born Killers (1994),1994.0,Action|Crime|Thriller,23259,3.2577711853476075
1049,"Ghost and the Darkness, The (1996)",1996.0,Action|Adventure,4756,3.393713204373423
3044,Dead Again (1991),1991.0,Mystery|Romance|Thriller,3580,3.742737430167598
3317,Wonder Boys (2000),2000.0,Comedy|Drama,6314,3.728777320240735
3478,"Bamba, La (1987)",1987.0,Drama,1875,3.2429333333333332
3480,Lucas (1986),1986.0,Drama|Romance,962,3.425675675675676
3354,Mission to Mars (2000),2000.0,Sci-Fi,6398,2.6575492341356672
5628,Wasabi (2001),2001.0,Action|Comedy|Crime|Drama|Thriller,817,3.436964504283966
45106,American Dreamz (2006),2006.0,Comedy|Drama,474,2.682489451476793
8937,Friday Night Lights (2004),2004.0,Action|Drama,1562,3.549935979513444
3760,"Kentucky Fried Movie, The (1977)",1977.0,Comedy,1435,3.3822299651567946
4228,Heartbreakers (2001),2001.0,Comedy|Crime|Romance,1734,3.0178777393310265
945,Top Hat (1935),1935.0,Comedy|Musical|Romance,2029,4.040906850665352
84950,Take Me Home Tonight (2011),2011.0,Comedy|Drama,265,3.1056603773584905
65315,Young Gods (Hymypoika) (2003),2003.0,Drama,42,2.1904761904761907
49932,Inland Empire (2006),2006.0,Drama|Mystery|Thriller,1021,3.5768854064642506
5106,Crossroads (2002),2002.0,Comedy|Musical|Romance,999,1.8658658658658658
26603,Prince of Darkness (1987),1987.0,Fantasy|Horror|Sci-Fi|Thriller,401,3.2369077306733165
4473,Bat*21 (1988),1988.0,Drama|War,308,3.2435064935064934
147186,How the Lion Cub and the Turtle Sang a Song (1974),1974.0,(no genres listed),29,3.310344827586207
166518,Nature's Great Events (2009),2009.0,Documentary,5,4.3
173673,The Foundling (1939),1939.0,Comedy|Drama,20,3.9
70567,Adam (2009),2009.0,Drama|Romance,516,3.63953488372093
96302,War of the Arrows (Choi-jong-byeong-gi Hwal) (2011),2011.0,Action,84,3.607142857142857
144440,Deranged (2012),2012.0,Thriller,14,2.892857142857143
50440,Primeval (2007),2007.0,Horror|Thriller,102,2.1519607843137254
2055,Hot Lead and Cold Feet (1978),1978.0,Action|Comedy|Western,207,2.763285024154589
5101,Richard Pryor Here and Now (1983),1983.0,Comedy|Documentary,282,3.6613475177304964
86884,"Kid With a Bike, The (Le gamin au vélo) (2011)",2011.0,Drama,214,3.6985981308411215
5262,Mr. Sardonicus (1961),1961.0,Horror,57,3.087719298245614
177353,Blondie for Victory (1942),1942.0,Comedy,2,1.75
25825,Fury (1936),1936.0,Drama|Film-Noir,181,3.8066298342541436
166711,Vox Populi (2008),2008.0,Comedy|Drama,3,3.1666666666666665
6769,Mambo Italiano (2003),2003.0,Comedy,139,3.176258992805755
133276,The Dead Lands,,Action,18,3.25
8749,"Beautiful Troublemaker, The (La belle noiseuse) (1991)",1991.0,Drama,92,3.744565217391304
58059,I Live in Fear (Ikimono no kiroku) (1955),1955.0,Drama,26,3.480769230769231
88339,"Four Times, The (Le Quattro Volte) (2010)",2010.0,Drama,45,3.6333333333333333
129248,Exhibition (2013),2013.0,Drama,10,3.05
168202,Men Go to Battle (2016),2016.0,(no genres listed),4,2.75
5280,Salmonberries (1991),1991.0,Drama,35,2.842857142857143
5059,Little Dieter Needs to Fly (1997),1997.0,Documentary,367,3.896457765667575
394,Coldblooded (1995),1995.0,Comedy,132,3.3143939393939394
703,Boys (1996),1996.0,Drama,335,2.846268656716418
164268,Iliza Shlesinger: Confirmed Kills (2016),2016.0,Comedy,28,3.232142857142857
188131,Thirty-three (1965),1965.0,Comedy,5,3.1
52279,Are We Done Yet? (2007),2007.0,Comedy,199,2.3115577889447234
144742,Milton Glaser: To Inform & Delight (2008),2008.0,(no genres listed),3,4.666666666666667
187723,Set It Up (2018),2018.0,Comedy|Romance,242,3.3574380165289255
190911,Ruffiano and Sweeteeth (1997),1997.0,Children|Fantasy,2,3.75
5705,Xanadu (1980),1980.0,Fantasy|Musical|Romance,503,2.4642147117296225
26550,Mishima: A Life in Four Chapters (1985),1985.0,Drama,129,3.852713178294574
47152,Cria Cuervos (1976),1976.0,Drama,111,3.8018018018018016
39419,Where the Truth Lies (2005),2005.0,Drama|Thriller,300,3.296666666666667
41617,Havoc (2005),2005.0,Crime|Drama|Romance,192,2.7682291666666665
31349,I Married a Witch (1942),1942.0,Comedy|Fantasy|Romance,87,3.2758620689655173
576,Fausto (1993),1993.0,Comedy,24,2.4375
6613,"Day of the Dolphin, The (1973)",1973.0,Drama,113,3.1769911504424777
32999,Wilson (1944),1944.0,Drama,13,3.076923076923077
89554,Zindagi Na Milegi Dobara (2011),2011.0,Adventure|Comedy|Drama|Romance,145,3.9275862068965517
4630,No Holds Barred (1989),1989.0,Action,200,2.0475
118236,Bleak Night (2010),2010.0,Drama,15,3.6333333333333333
174829,Ghost in the Shell Arise - Border 5: Pyrophoric Cult (2015),2015.0,Action|Animation|Sci-Fi,31,3.7096774193548385
94401,If a Tree Falls: A Story of the Earth Liberation Front (2011),2011.0,Documentary,44,3.6363636363636362
129401,Kevin Smith: Sold Out - A Threevening with Kevin Smith (2008),2008.0,Comedy|Documentary,37,3.0945945945945947
103105,Tetsuo III: The Bullet Man (2009),2009.0,Action|Horror|Sci-Fi,18,2.6666666666666665
73713,"Butterfly, The (Papillon, Le) (2002)",2002.0,Comedy|Drama,67,3.7611940298507465
148984,The Propaganda Game (2015),2015.0,Documentary,43,3.5697674418604652
71738,"Shanghai Gesture, The (1941)",1941.0,Drama|Film-Noir,20,3.6
152824,LOC: Kargil (2003),2003.0,(no genres listed),7,2.7857142857142856
167,Feast of July (1995),1995.0,Drama,72,3.076388888888889
107477,Trinity: Gambling for High Stakes (Odds and Evens) (Pari e dispari) (1978),1978.0,Comedy|Crime,26,3.5384615384615383
196121,Hotel by the River (2018),2018.0,Drama,4,3.375
160559,Minimalism: A Documentary About the Important Things (2016),2016.0,Documentary,78,3.1858974358974357
164725,The Cheetah Girls 2 (2006),2006.0,Children|Comedy|Drama,34,2.6029411764705883
2958,Naturally Native (1998),1998.0,Drama,7,2.5714285714285716
3215,Voyage of the Damned (1976),1976.0,Drama,67,3.253731343283582
58274,Keeper of the Flame (1942),1942.0,Drama|Mystery,9,2.9444444444444446
83376,Disraeli (1929),1929.0,Drama,6,3.1666666666666665
175831,Lou (2017),2017.0,Animation,37,3.7432432432432434
33316,"Bridge, The (Brücke, Die) (1959)",1959.0,Drama|War,35,3.6
127027,The Land Unknown (1957),1957.0,Adventure|Fantasy|Sci-Fi,7,1.5
6353,Roadie (1980),1980.0,Comedy|Musical,25,1.78
91302,"Tree, The (2010)",2010.0,Children|Drama,28,3.625
148721,Yalom's Cure (2014),2014.0,Documentary,2,3.25
148093,The Republic ,,Action|Crime|Thriller,2,2.75
5366,Whore (1991),1991.0,Drama,107,2.4345794392523366
45079,"My Brother's Wife (Mujer de mi hermano, La) (2005)",2005.0,Drama,12,2.875
126747,Lotta på Bråkmakargatan (1992),1992.0,Children,5,2.6
165643,Those People (2015),2015.0,Drama|Romance,33,3.3484848484848486
129299,Effie Gray (2014),2014.0,Drama,14,3.0714285714285716
6004,Abraham's Valley (Vale Abraão) (1993),1993.0,Drama,21,3.119047619047619
199041,Before Someone Gets Hurt (2018),2018.0,Horror,4,2.625
201212,Chamber of Horrors (1966),1966.0,Horror,4,2.5
205265,Unmasking Jihadi John: Anatomy of a Terrorist (2019),2019.0,Documentary,1,0.5
1893,Beyond Silence (Jenseits der Stille) (1996),1996.0,Drama,178,3.651685393258427
136365,Scooby-Doo! Adventures: The Mystery Map (2013),2013.0,Children,7,1.7142857142857142
26560,"Unknown Soldier, The (Tuntematon sotilas) (1985)",1985.0,Drama|War,89,3.49438202247191
7138,"Bonaerense, El (2002)",2002.0,Action|Drama,23,3.369565217391304
135500,Gabbar Is Back (2015),2015.0,Action|Drama,20,2.875
134802,Murder of a Cat (2014),2014.0,Comedy|Thriller,11,2.8181818181818183
5426,Bad Company (1972),1972.0,Western,81,3.271604938271605
135557,The Treatment (2014),2014.0,Thriller,22,3.2045454545454546
132906,The Man with the Iron Fists 2 (2015),2015.0,Action,24,2.375
146313,This Changes Everything (2015),2015.0,Documentary,8,3.25
185229,The Bad Kids (2016),2016.0,Documentary,3,3.0
99487,All Superheros Must Die (2011),2011.0,Thriller,25,2.22
31584,Rosenstrasse (2003),2003.0,Drama|War,51,3.284313725490196
119798,Final (2001),2001.0,Drama|Sci-Fi|Thriller,9,3.3333333333333335
91108,Figures in a Landscape (1970),1970.0,Thriller,11,3.0
194258,Charlie Brown's All-Stars (1966),1966.0,Animation|Children|Comedy,3,4.0
197849,I Love to Singa (1936),1936.0,Animation|Children|Comedy,10,3.5
188567,Bastards (2000),2000.0,(no genres listed),1,0.5
205024,Reed Paradise (1989),1989.0,Action|Drama|Thriller,1,3.5
151489,The Education of Fairies (2006),2006.0,Drama,6,3.25
151849,The Company's in Love (1932),1932.0,Comedy,2,3.25
193387,Days (1963),1963.0,Drama,3,3.8333333333333335
25809,"Lawless Frontier, The (1934)",1934.0,Romance|Western,6,2.8333333333333335
153901,Dookudu (2011),2011.0,Action|Comedy|Drama,10,3.1
78062,Puppet Master vs. Demonic Toys (Puppet Master 9) (2004),2004.0,Comedy|Fantasy|Horror|Sci-Fi|Thriller,13,1.5
157091,Blood Diner (1987),1987.0,Comedy|Horror,19,2.763157894736842
114799,Chandler (1971),1971.0,Crime|Drama,2,2.75
123240,The Macomber Affair (1947),1947.0,Adventure,2,3.25
128235,Stormy Weather (1943),1943.0,Comedy|Documentary|Drama,15,3.3333333333333335
189627,Katie Says Goodbye (2018),2018.0,(no genres listed),5,2.8
1705,Guy (1997),1997.0,Drama,11,2.3181818181818183
156771,Dangerous Days: Making Blade Runner (2007),2007.0,Documentary,19,3.973684210526316
83765,"Blacksmith, The (1922)",1922.0,Comedy,22,3.340909090909091
168784,The Hollow Point (2016),2016.0,Action|Drama|Thriller,18,3.1666666666666665
7409,High Risk (1981),1981.0,Action|Comedy|Crime,9,2.888888888888889
113725,If Footmen Tire You What Will Horses Do? (1971),1971.0,Drama,4,1.875
101590,"Beautiful Life, A (2008)",2008.0,Drama,9,3.6666666666666665
164005,Bad Cat (2016),2016.0,Action|Animation|Comedy,7,3.357142857142857
131126,Erkan & Stefan 3 (2005),2005.0,Comedy,7,2.0714285714285716
132460,Beck - Sjukhusmorden (2015),2015.0,Crime|Mystery|Thriller,2,2.75
3297,With Byrd at the South Pole (1930),1930.0,Documentary,8,2.25
135280,18 Year Old Virgin (2009),2009.0,Comedy,12,1.5
124727,Just for Kicks (2005),2005.0,Documentary,4,3.75
107516,Punk's Dead: SLC Punk! 2 (2014),2014.0,Comedy,14,2.392857142857143
123099,The Hearse (1980),1980.0,Drama|Horror|Mystery,8,2.3125
191599,Le moustachu (1987),1987.0,Comedy,1,3.0
140115,Batman Unlimited: Monster Mayhem (2015),2015.0,Action|Animation,24,2.0625
187759,Only Decent People (2012),2012.0,Comedy|Drama,2,2.5
190053,Everything Must Disappear (1997),1997.0,Comedy,2,3.0
205431,Garry Winogrand: All Things Are Photographable (2018),2018.0,Documentary,1,0.5
170363,Love and Fury (2016),2016.0,Drama,3,3.1666666666666665
66927,Tokyo.Sora (2002),2002.0,Drama,4,3.625
145598,My Man (2014),2014.0,Crime|Drama|Romance,4,3.5
193297,Scooby-Doo! and the Gourmet Ghost (2018),2018.0,Adventure|Animation|Crime,5,3.3
198841,White Room (1990),1990.0,Drama,1,5.0
154494,The Belgrade Phantom (2009),2009.0,Action|Crime|Drama,4,2.625
175447,Tender Age (2000),2000.0,Drama|Romance,5,3.8
136780,Fractured (2015),2015.0,Drama|Horror|Thriller,2,4.75
141305,Round Trip to Heaven (1992),1992.0,(no genres listed),3,3.0
167262,Tru Loved (2008),2008.0,Comedy,3,2.3333333333333335
194064,Cold Dog Soup (1990),1990.0,Comedy,3,2.3333333333333335
102895,Fairhaven (2012),2012.0,Drama,2,3.0
142164,Wish You Well (2013),2013.0,Children|Drama,2,3.25
101833,About Face: Supermodels Then and Now (2012),2012.0,Comedy|Documentary,4,2.75
138582,Criminal Passion (1994),1994.0,Crime|Mystery|Thriller,2,2.75
160078,La professoressa di lingue (1976),1976.0,(no genres listed),1,2.5
123939,Women Aren't Funny (2014),2014.0,(no genres listed),10,3.45
179227,Fray (2014),2014.0,Drama,2,3.75
131769,Seven Minutes in Heaven (1985),1985.0,Comedy|Drama|Romance,4,2.75
129333,Julia (2014),2014.0,Horror|Thriller,11,2.9545454545454546
183685,Fractals: The Colors Of Infinity (1996),1996.0,Documentary,2,2.5
184055,The Yearly Harvest (2016),2016.0,(no genres listed),1,0.5
133941,2047 - Sights of Death (2014),2014.0,Action|Sci-Fi|Thriller,2,0.5
205537,Mon frère (2019),2019.0,Drama,1,3.5
138980,Liars All (2013),2013.0,Thriller,1,2.0
142108,"Aballay, the Man without Fear (2010)",2010.0,Drama|Western,3,1.8333333333333333
182495,Father and Guns 2 (2017),2017.0,Comedy|Crime,4,2.25
32088,DNA (1997),1997.0,Action|Sci-Fi,18,1.8055555555555556
149404,Morrer por Amor (2015),2015.0,Drama,2,2.5
160102,Scream at the Devil (2015),2015.0,Mystery,3,3.3333333333333335
182389,Luciferous (2015),2015.0,Drama|Horror|Thriller,2,2.5
128616,As We Were Dreaming (2015),2015.0,(no genres listed),4,3.625
130079,Enquiring Minds: The Untold Story of the Man Behind the National Enquirer (2014),2014.0,Documentary,3,2.8333333333333335
92240,Kagi (Odd Obsession) (1959),1959.0,Drama,5,3.2
154618,The White Bus (1967),1967.0,Drama,4,2.375
184385,Relative Happiness (2014),2014.0,Comedy|Romance,2,2.25
124075,Three Wise Girls (1932),1932.0,Comedy|Drama|Romance,2,3.5
200350,Copenhagen Dreams (2010),2010.0,(no genres listed),2,3.5
136896,The Flying Doctors of East Africa (1969),1969.0,Documentary,3,2.6666666666666665
138030,The Chinese Mayor (2015),2015.0,Documentary|Drama,8,3.0
139259,A Crack in the Floor (2000),2000.0,Horror,5,2.1
132826,Sweden: Heaven and Hell (1968),1968.0,Documentary,4,1.625
195755,The Great Buster: A Celebration (2018),2018.0,Documentary,7,3.142857142857143
157943,L'Homme aux Yeux d'Argent (1985),1985.0,Crime|Drama,3,2.0
112621,Chronicle of a Disappearance (1996),1996.0,Drama,2,4.0
159413,My Younger Brother (1962),1962.0,Drama,3,3.5
198609,Il Primo Re (2019),2019.0,Action,8,3.125
153566,Death Spa (1988),1988.0,Horror,14,2.4285714285714284
26526,Drunken Tai Chi (Siu taai gik) (1984),1984.0,Action|Comedy,2,1.75
183467,Treasure Hounds (2017),2017.0,Children|Fantasy,1,0.5
129526,The Color of Milk (2004),2004.0,Comedy|Drama,5,3.2
165499,Moonlight & Mistletoe (2008),2008.0,Children|Comedy|Drama|Romance,4,3.625
134789,If You Were Young: Rage (1970),1970.0,Drama,3,4.0
166231,Die Salzprinzessin (2015),2015.0,Children|Fantasy,1,5.0
179519,Spirit Riders (2015),2015.0,Children,1,4.0
179529,The Reckoning (2015),2015.0,Romance,2,4.75
206119,The Long Way Home (2015),2015.0,Action|Drama|War,2,3.25
206127,The Chain (2019),2019.0,Thriller,2,1.5
200026,Home Run Showdown (2012),2012.0,Children,3,2.0
184953,A Heavenly Christmas (2016),2016.0,Drama|Fantasy,2,3.75
202379,Spring Transformations (1974),1974.0,Children|Drama|Romance,1,4.0
176375,Something Like Summer (2017),2017.0,Drama|Romance,5,2.3
139219,Trucks (1997),1997.0,Drama|Horror|Sci-Fi|Thriller,7,2.2142857142857144
154220,The War of the Worlds: Next Century (1981),1981.0,Sci-Fi|Thriller|War,5,3.5
194466,Interzone (1987),1987.0,Action|Comedy|Sci-Fi,2,1.25
